n	Σ(1/n^2)
7879	1.644807155
7880	1.644807171
7881	1.644807187
7882	1.644807204
7883	1.644807220
7884	1.644807236
7885	1.644807252
7886	1.644807268
7887	1.644807284
7888	1.644807300
7889	1.644807316
7890	1.644807332
7891	1.644807348
7892	1.644807364
7893	1.644807380
7894	1.644807396
7895	1.644807412
7896	1.644807428
7897	1.644807444
7898	1.644807461
7899	1.644807477
7900	1.644807493
7901	1.644807509
7902	1.644807525
7903	1.644807541
7904	1.644807557
7905	1.644807573
7906	1.644807589
7907	1.644807605
7908	1.644807621
7909	1.644807637
7910	1.644807653
7911	1.644807669
7912	1.644807685
7913	1.644807701
7914	1.644807716
7915	1.644807732
7916	1.644807748
7917	1.644807764
7918	1.644807780
7919	1.644807796
7920	1.644807812
7921	1.644807828
7922	1.644807844
7923	1.644807860
7924	1.644807876
7925	1.644807892
7926	1.644807908
7927	1.644807924
7928	1.644807940
7929	1.644807955
7930	1.644807971
7931	1.644807987
7932	1.644808003
7933	1.644808019
7934	1.644808035
7935	1.644808051
7936	1.644808067
7937	1.644808083
7938	1.644808098
7939	1.644808114
7940	1.644808130
7941	1.644808146
7942	1.644808162
7943	1.644808178
7944	1.644808194
7945	1.644808209
7946	1.644808225
7947	1.644808241
7948	1.644808257
7949	1.644808273
7950	1.644808289
7951	1.644808304
7952	1.644808320
7953	1.644808336
7954	1.644808352
7955	1.644808368
7956	1.644808383
7957	1.644808399
7958	1.644808415
7959	1.644808431
7960	1.644808447
7961	1.644808462
7962	1.644808478
7963	1.644808494
7964	1.644808510
7965	1.644808525
7966	1.644808541
7967	1.644808557
7968	1.644808573
7969	1.644808588
7970	1.644808604
7971	1.644808620
7972	1.644808636
7973	1.644808651
7974	1.644808667
7975	1.644808683
7976	1.644808699
7977	1.644808714
7978	1.644808730
7979	1.644808746
7980	1.644808761
7981	1.644808777
7982	1.644808793
7983	1.644808809
7984	1.644808824
7985	1.644808840
7986	1.644808856
7987	1.644808871
7988	1.644808887
7989	1.644808903
7990	1.644808918
7991	1.644808934
7992	1.644808950
7993	1.644808965
7994	1.644808981
7995	1.644808996
7996	1.644809012
7997	1.644809028
7998	1.644809043
7999	1.644809059
8000	1.644809075
8001	1.644809090
8002	1.644809106
8003	1.644809122
8004	1.644809137
8005	1.644809153
8006	1.644809168
8007	1.644809184
8008	1.644809200
8009	1.644809215
8010	1.644809231
8011	1.644809246
8012	1.644809262
8013	1.644809277
8014	1.644809293
8015	1.644809309
8016	1.644809324
8017	1.644809340
8018	1.644809355
8019	1.644809371
8020	1.644809386
8021	1.644809402
8022	1.644809417
8023	1.644809433
8024	1.644809448
8025	1.644809464
8026	1.644809480
8027	1.644809495
8028	1.644809511
8029	1.644809526
8030	1.644809542
8031	1.644809557
8032	1.644809573
8033	1.644809588
8034	1.644809604
8035	1.644809619
8036	1.644809635
8037	1.644809650
8038	1.644809666
8039	1.644809681
8040	1.644809696
8041	1.644809712
8042	1.644809727
8043	1.644809743
8044	1.644809758
8045	1.644809774
8046	1.644809789
8047	1.644809805
8048	1.644809820
8049	1.644809836
8050	1.644809851
8051	1.644809866
8052	1.644809882
8053	1.644809897
8054	1.644809913
8055	1.644809928
8056	1.644809943
8057	1.644809959
8058	1.644809974
8059	1.644809990
8060	1.644810005
8061	1.644810020
8062	1.644810036
8063	1.644810051
8064	1.644810067
8065	1.644810082
8066	1.644810097
8067	1.644810113
8068	1.644810128
8069	1.644810143
8070	1.644810159
8071	1.644810174
8072	1.644810189
8073	1.644810205
8074	1.644810220
8075	1.644810236
8076	1.644810251
8077	1.644810266
8078	1.644810281
8079	1.644810297
8080	1.644810312
8081	1.644810327
8082	1.644810343
8083	1.644810358
8084	1.644810373
8085	1.644810389
8086	1.644810404
8087	1.644810419
8088	1.644810435
8089	1.644810450
8090	1.644810465
8091	1.644810480
8092	1.644810496
8093	1.644810511
8094	1.644810526
8095	1.644810541
8096	1.644810557
8097	1.644810572
8098	1.644810587
8099	1.644810602
8100	1.644810618
8101	1.644810633
8102	1.644810648
8103	1.644810663
8104	1.644810679
8105	1.644810694
8106	1.644810709
8107	1.644810724
8108	1.644810739
8109	1.644810755
8110	1.644810770
8111	1.644810785
8112	1.644810800
8113	1.644810815
8114	1.644810831
8115	1.644810846
8116	1.644810861
8117	1.644810876
8118	1.644810891
8119	1.644810907
8120	1.644810922
8121	1.644810937
8122	1.644810952
8123	1.644810967
8124	1.644810982
8125	1.644810997
8126	1.644811013
8127	1.644811028
8128	1.644811043
8129	1.644811058
8130	1.644811073
8131	1.644811088
8132	1.644811103
8133	1.644811119
8134	1.644811134
8135	1.644811149
8136	1.644811164
8137	1.644811179
8138	1.644811194
8139	1.644811209
8140	1.644811224
8141	1.644811239
8142	1.644811254
8143	1.644811270
8144	1.644811285
8145	1.644811300
8146	1.644811315
8147	1.644811330
8148	1.644811345
8149	1.644811360
8150	1.644811375
8151	1.644811390
8152	1.644811405
8153	1.644811420
8154	1.644811435
8155	1.644811450
8156	1.644811465
8157	1.644811480
8158	1.644811495
8159	1.644811510
8160	1.644811525
8161	1.644811540
8162	1.644811555
8163	1.644811570
8164	1.644811585
8165	1.644811600
8166	1.644811615
8167	1.644811630
8168	1.644811645
8169	1.644811660
8170	1.644811675
8171	1.644811690
8172	1.644811705
8173	1.644811720
8174	1.644811735
8175	1.644811750
8176	1.644811765
8177	1.644811780
8178	1.644811795
8179	1.644811810
8180	1.644811825
8181	1.644811840
8182	1.644811855
8183	1.644811870
8184	1.644811885
8185	1.644811900
8186	1.644811915
8187	1.644811929
8188	1.644811944
8189	1.644811959
8190	1.644811974
8191	1.644811989
8192	1.644812004
8193	1.644812019
8194	1.644812034
8195	1.644812049
8196	1.644812064
8197	1.644812078
8198	1.644812093
8199	1.644812108
8200	1.644812123
8201	1.644812138
8202	1.644812153
8203	1.644812168
8204	1.644812183
8205	1.644812197
8206	1.644812212
8207	1.644812227
8208	1.644812242
8209	1.644812257
8210	1.644812272
8211	1.644812286
8212	1.644812301
8213	1.644812316
8214	1.644812331
8215	1.644812346
8216	1.644812361
8217	1.644812375
8218	1.644812390
8219	1.644812405
8220	1.644812420
8221	1.644812435
8222	1.644812449
8223	1.644812464
8224	1.644812479
8225	1.644812494
8226	1.644812508
8227	1.644812523
8228	1.644812538
8229	1.644812553
8230	1.644812568
8231	1.644812582
8232	1.644812597
8233	1.644812612
8234	1.644812627
8235	1.644812641
8236	1.644812656
8237	1.644812671
8238	1.644812686
8239	1.644812700
8240	1.644812715
8241	1.644812730
8242	1.644812744
8243	1.644812759
8244	1.644812774
8245	1.644812789
8246	1.644812803
8247	1.644812818
8248	1.644812833
8249	1.644812847
8250	1.644812862
8251	1.644812877
8252	1.644812891
8253	1.644812906
8254	1.644812921
8255	1.644812935
8256	1.644812950
8257	1.644812965
8258	1.644812979
8259	1.644812994
8260	1.644813009
8261	1.644813023
8262	1.644813038
8263	1.644813053
8264	1.644813067
8265	1.644813082
8266	1.644813097
8267	1.644813111
8268	1.644813126
8269	1.644813141
8270	1.644813155
8271	1.644813170
8272	1.644813184
8273	1.644813199
8274	1.644813214
8275	1.644813228
8276	1.644813243
8277	1.644813257
8278	1.644813272
8279	1.644813287
8280	1.644813301
8281	1.644813316
8282	1.644813330
8283	1.644813345
8284	1.644813360
8285	1.644813374
8286	1.644813389
8287	1.644813403
8288	1.644813418
8289	1.644813432
8290	1.644813447
8291	1.644813461
8292	1.644813476
8293	1.644813490
8294	1.644813505
8295	1.644813520
8296	1.644813534
8297	1.644813549
8298	1.644813563
8299	1.644813578
8300	1.644813592
8301	1.644813607
8302	1.644813621
8303	1.644813636
8304	1.644813650
8305	1.644813665
8306	1.644813679
8307	1.644813694
8308	1.644813708
8309	1.644813723
8310	1.644813737
8311	1.644813752
8312	1.644813766
8313	1.644813781
8314	1.644813795
8315	1.644813809
8316	1.644813824
8317	1.644813838
8318	1.644813853
8319	1.644813867
8320	1.644813882
8321	1.644813896
8322	1.644813911
8323	1.644813925
8324	1.644813940
8325	1.644813954
8326	1.644813968
8327	1.644813983
8328	1.644813997
8329	1.644814012
8330	1.644814026
8331	1.644814040
8332	1.644814055
8333	1.644814069
8334	1.644814084
8335	1.644814098
8336	1.644814112
8337	1.644814127
8338	1.644814141
8339	1.644814156
8340	1.644814170
8341	1.644814184
8342	1.644814199
8343	1.644814213
8344	1.644814227
8345	1.644814242
8346	1.644814256
8347	1.644814271
8348	1.644814285
8349	1.644814299
8350	1.644814314
8351	1.644814328
8352	1.644814342
8353	1.644814357
8354	1.644814371
8355	1.644814385
8356	1.644814400
8357	1.644814414
8358	1.644814428
8359	1.644814442
8360	1.644814457
8361	1.644814471
8362	1.644814485
8363	1.644814500
8364	1.644814514
8365	1.644814528
8366	1.644814543
8367	1.644814557
8368	1.644814571
8369	1.644814585
8370	1.644814600
8371	1.644814614
8372	1.644814628
8373	1.644814642
8374	1.644814657
8375	1.644814671
8376	1.644814685
8377	1.644814699
8378	1.644814714
8379	1.644814728
8380	1.644814742
8381	1.644814756
8382	1.644814771
8383	1.644814785
8384	1.644814799
8385	1.644814813
8386	1.644814828
8387	1.644814842
8388	1.644814856
8389	1.644814870
8390	1.644814884
8391	1.644814899
8392	1.644814913
8393	1.644814927
8394	1.644814941
8395	1.644814955
8396	1.644814970
8397	1.644814984
8398	1.644814998
8399	1.644815012
8400	1.644815026
8401	1.644815040
8402	1.644815055
8403	1.644815069
8404	1.644815083
8405	1.644815097
8406	1.644815111
8407	1.644815125
8408	1.644815140
8409	1.644815154
8410	1.644815168
8411	1.644815182
8412	1.644815196
8413	1.644815210
8414	1.644815224
8415	1.644815238
8416	1.644815253
8417	1.644815267
8418	1.644815281
8419	1.644815295
8420	1.644815309
8421	1.644815323
8422	1.644815337
8423	1.644815351
8424	1.644815365
8425	1.644815380
8426	1.644815394
8427	1.644815408
8428	1.644815422
8429	1.644815436
8430	1.644815450
8431	1.644815464
8432	1.644815478
8433	1.644815492
8434	1.644815506
8435	1.644815520
8436	1.644815534
8437	1.644815548
8438	1.644815562
8439	1.644815576
8440	1.644815590
8441	1.644815604
8442	1.644815619
8443	1.644815633
8444	1.644815647
8445	1.644815661
8446	1.644815675
8447	1.644815689
8448	1.644815703
8449	1.644815717
8450	1.644815731
8451	1.644815745
8452	1.644815759
8453	1.644815773
8454	1.644815787
8455	1.644815801
8456	1.644815815
8457	1.644815829
8458	1.644815843
8459	1.644815857
8460	1.644815871
8461	1.644815884
8462	1.644815898
8463	1.644815912
8464	1.644815926
8465	1.644815940
8466	1.644815954
8467	1.644815968
8468	1.644815982
8469	1.644815996
8470	1.644816010
8471	1.644816024
8472	1.644816038
8473	1.644816052
8474	1.644816066
8475	1.644816080
8476	1.644816094
8477	1.644816108
8478	1.644816121
8479	1.644816135
8480	1.644816149
8481	1.644816163
8482	1.644816177
8483	1.644816191
8484	1.644816205
8485	1.644816219
8486	1.644816233
8487	1.644816247
8488	1.644816260
8489	1.644816274
8490	1.644816288
8491	1.644816302
8492	1.644816316
8493	1.644816330
8494	1.644816344
8495	1.644816357
8496	1.644816371
8497	1.644816385
8498	1.644816399
8499	1.644816413
8500	1.644816427
8501	1.644816441
8502	1.644816454
8503	1.644816468
8504	1.644816482
8505	1.644816496
8506	1.644816510
8507	1.644816524
8508	1.644816537
8509	1.644816551
8510	1.644816565
8511	1.644816579
8512	1.644816593
8513	1.644816606
8514	1.644816620
8515	1.644816634
8516	1.644816648
8517	1.644816662
8518	1.644816675
8519	1.644816689
8520	1.644816703
8521	1.644816717
8522	1.644816730
8523	1.644816744
8524	1.644816758
8525	1.644816772
8526	1.644816785
8527	1.644816799
8528	1.644816813
8529	1.644816827
8530	1.644816840
8531	1.644816854
8532	1.644816868
8533	1.644816882
8534	1.644816895
8535	1.644816909
8536	1.644816923
8537	1.644816937
8538	1.644816950
8539	1.644816964
8540	1.644816978
8541	1.644816991
8542	1.644817005
8543	1.644817019
8544	1.644817032
8545	1.644817046
8546	1.644817060
8547	1.644817074
8548	1.644817087
8549	1.644817101
8550	1.644817115
8551	1.644817128
8552	1.644817142
8553	1.644817156
8554	1.644817169
8555	1.644817183
8556	1.644817197
8557	1.644817210
8558	1.644817224
8559	1.644817238
8560	1.644817251
8561	1.644817265
8562	1.644817279
8563	1.644817292
8564	1.644817306
8565	1.644817319
8566	1.644817333
8567	1.644817347
8568	1.644817360
8569	1.644817374
8570	1.644817388
8571	1.644817401
8572	1.644817415
8573	1.644817428
8574	1.644817442
8575	1.644817456
8576	1.644817469
8577	1.644817483
8578	1.644817496
8579	1.644817510
8580	1.644817524
8581	1.644817537
8582	1.644817551
8583	1.644817564
8584	1.644817578
8585	1.644817591
8586	1.644817605
8587	1.644817619
8588	1.644817632
8589	1.644817646
8590	1.644817659
8591	1.644817673
8592	1.644817686
8593	1.644817700
8594	1.644817713
8595	1.644817727
8596	1.644817740
8597	1.644817754
8598	1.644817767
8599	1.644817781
8600	1.644817795
8601	1.644817808
8602	1.644817822
8603	1.644817835
8604	1.644817849
8605	1.644817862
8606	1.644817876
8607	1.644817889
8608	1.644817903
8609	1.644817916
8610	1.644817930
8611	1.644817943
8612	1.644817957
8613	1.644817970
8614	1.644817984
8615	1.644817997
8616	1.644818010
8617	1.644818024
8618	1.644818037
8619	1.644818051
8620	1.644818064
8621	1.644818078
8622	1.644818091
8623	1.644818105
8624	1.644818118
8625	1.644818132
8626	1.644818145
8627	1.644818158
8628	1.644818172
8629	1.644818185
8630	1.644818199
8631	1.644818212
8632	1.644818226
8633	1.644818239
8634	1.644818252
8635	1.644818266
8636	1.644818279
8637	1.644818293
8638	1.644818306
8639	1.644818319
8640	1.644818333
8641	1.644818346
8642	1.644818360
8643	1.644818373
8644	1.644818386
8645	1.644818400
8646	1.644818413
8647	1.644818426
8648	1.644818440
8649	1.644818453
8650	1.644818467
8651	1.644818480
8652	1.644818493
8653	1.644818507
8654	1.644818520
8655	1.644818533
8656	1.644818547
8657	1.644818560
8658	1.644818573
8659	1.644818587
8660	1.644818600
8661	1.644818613
8662	1.644818627
8663	1.644818640
8664	1.644818653
8665	1.644818667
8666	1.644818680
8667	1.644818693
8668	1.644818707
8669	1.644818720
8670	1.644818733
8671	1.644818747
8672	1.644818760
8673	1.644818773
8674	1.644818786
8675	1.644818800
8676	1.644818813
8677	1.644818826
8678	1.644818840
8679	1.644818853
8680	1.644818866
8681	1.644818879
8682	1.644818893
8683	1.644818906
8684	1.644818919
8685	1.644818932
8686	1.644818946
8687	1.644818959
8688	1.644818972
8689	1.644818985
8690	1.644818999
8691	1.644819012
8692	1.644819025
8693	1.644819038
8694	1.644819052
8695	1.644819065
8696	1.644819078
8697	1.644819091
8698	1.644819104
8699	1.644819118
8700	1.644819131
8701	1.644819144
8702	1.644819157
8703	1.644819171
8704	1.644819184
8705	1.644819197
8706	1.644819210
8707	1.644819223
8708	1.644819237
8709	1.644819250
8710	1.644819263
8711	1.644819276
8712	1.644819289
8713	1.644819302
8714	1.644819316
8715	1.644819329
8716	1.644819342
8717	1.644819355
8718	1.644819368
8719	1.644819381
8720	1.644819395
8721	1.644819408
8722	1.644819421
8723	1.644819434
8724	1.644819447
8725	1.644819460
8726	1.644819473
8727	1.644819486
8728	1.644819500
8729	1.644819513
8730	1.644819526
8731	1.644819539
8732	1.644819552
8733	1.644819565
8734	1.644819578
8735	1.644819591
8736	1.644819605
8737	1.644819618
8738	1.644819631
8739	1.644819644
8740	1.644819657
8741	1.644819670
8742	1.644819683
8743	1.644819696
8744	1.644819709
8745	1.644819722
8746	1.644819735
8747	1.644819748
8748	1.644819762
8749	1.644819775
8750	1.644819788
8751	1.644819801
8752	1.644819814
8753	1.644819827
8754	1.644819840
8755	1.644819853
8756	1.644819866
8757	1.644819879
8758	1.644819892
8759	1.644819905
8760	1.644819918
8761	1.644819931
8762	1.644819944
8763	1.644819957
8764	1.644819970
8765	1.644819983
8766	1.644819996
8767	1.644820009
8768	1.644820022
8769	1.644820035
8770	1.644820048
8771	1.644820061
8772	1.644820074
8773	1.644820087
8774	1.644820100
8775	1.644820113
8776	1.644820126
8777	1.644820139
8778	1.644820152
8779	1.644820165
8780	1.644820178
8781	1.644820191
8782	1.644820204
8783	1.644820217
8784	1.644820230
8785	1.644820243
8786	1.644820256
8787	1.644820269
8788	1.644820282
8789	1.644820295
8790	1.644820308
8791	1.644820321
8792	1.644820334
8793	1.644820346
8794	1.644820359
8795	1.644820372
8796	1.644820385
8797	1.644820398
8798	1.644820411
8799	1.644820424
8800	1.644820437
8801	1.644820450
8802	1.644820463
8803	1.644820476
8804	1.644820489
8805	1.644820501
8806	1.644820514
8807	1.644820527
8808	1.644820540
8809	1.644820553
8810	1.644820566
8811	1.644820579
8812	1.644820592
8813	1.644820605
8814	1.644820617
8815	1.644820630
8816	1.644820643
8817	1.644820656
8818	1.644820669
8819	1.644820682
8820	1.644820695
8821	1.644820707
8822	1.644820720
8823	1.644820733
8824	1.644820746
8825	1.644820759
8826	1.644820772
8827	1.644820784
8828	1.644820797
8829	1.644820810
8830	1.644820823
8831	1.644820836
8832	1.644820849
8833	1.644820861
8834	1.644820874
8835	1.644820887
8836	1.644820900
8837	1.644820913
8838	1.644820925
8839	1.644820938
8840	1.644820951
8841	1.644820964
8842	1.644820977
8843	1.644820989
8844	1.644821002
8845	1.644821015
8846	1.644821028
8847	1.644821041
8848	1.644821053
8849	1.644821066
8850	1.644821079
8851	1.644821092
8852	1.644821104
8853	1.644821117
8854	1.644821130
8855	1.644821143
8856	1.644821155
8857	1.644821168
8858	1.644821181
8859	1.644821194
8860	1.644821206
8861	1.644821219
8862	1.644821232
8863	1.644821245
8864	1.644821257
8865	1.644821270
8866	1.644821283
8867	1.644821295
8868	1.644821308
8869	1.644821321
8870	1.644821334
8871	1.644821346
8872	1.644821359
8873	1.644821372
8874	1.644821384
8875	1.644821397
8876	1.644821410
8877	1.644821423
8878	1.644821435
8879	1.644821448
8880	1.644821461
8881	1.644821473
8882	1.644821486
8883	1.644821499
8884	1.644821511
8885	1.644821524
8886	1.644821537
8887	1.644821549
8888	1.644821562
8889	1.644821575
8890	1.644821587
8891	1.644821600
8892	1.644821613
8893	1.644821625
8894	1.644821638
8895	1.644821650
8896	1.644821663
8897	1.644821676
8898	1.644821688
8899	1.644821701
8900	1.644821714
8901	1.644821726
8902	1.644821739
8903	1.644821751
8904	1.644821764
8905	1.644821777
8906	1.644821789
8907	1.644821802
8908	1.644821815
8909	1.644821827
8910	1.644821840
8911	1.644821852
8912	1.644821865
8913	1.644821877
8914	1.644821890
8915	1.644821903
8916	1.644821915
8917	1.644821928
8918	1.644821940
8919	1.644821953
8920	1.644821966
8921	1.644821978
8922	1.644821991
8923	1.644822003
8924	1.644822016
8925	1.644822028
8926	1.644822041
8927	1.644822053
8928	1.644822066
8929	1.644822078
8930	1.644822091
8931	1.644822104
8932	1.644822116
8933	1.644822129
8934	1.644822141
8935	1.644822154
8936	1.644822166
8937	1.644822179
8938	1.644822191
8939	1.644822204
8940	1.644822216
8941	1.644822229
8942	1.644822241
8943	1.644822254
8944	1.644822266
8945	1.644822279
8946	1.644822291
8947	1.644822304
8948	1.644822316
8949	1.644822329
8950	1.644822341
8951	1.644822354
8952	1.644822366
8953	1.644822379
8954	1.644822391
8955	1.644822404
8956	1.644822416
8957	1.644822429
8958	1.644822441
8959	1.644822453
8960	1.644822466
8961	1.644822478
8962	1.644822491
8963	1.644822503
8964	1.644822516
8965	1.644822528
8966	1.644822541
8967	1.644822553
8968	1.644822565
8969	1.644822578
8970	1.644822590
8971	1.644822603
8972	1.644822615
8973	1.644822628
8974	1.644822640
8975	1.644822652
8976	1.644822665
8977	1.644822677
8978	1.644822690
8979	1.644822702
8980	1.644822714
8981	1.644822727
8982	1.644822739
8983	1.644822752
8984	1.644822764
8985	1.644822776
8986	1.644822789
8987	1.644822801
8988	1.644822814
8989	1.644822826
8990	1.644822838
8991	1.644822851
8992	1.644822863
8993	1.644822875
8994	1.644822888
8995	1.644822900
8996	1.644822913
8997	1.644822925
8998	1.644822937
8999	1.644822950
9000	1.644822962
9001	1.644822974
9002	1.644822987
9003	1.644822999
9004	1.644823011
9005	1.644823024
9006	1.644823036
9007	1.644823048
9008	1.644823061
9009	1.644823073
9010	1.644823085
9011	1.644823098
9012	1.644823110
9013	1.644823122
9014	1.644823134
9015	1.644823147
9016	1.644823159
9017	1.644823171
9018	1.644823184
9019	1.644823196
9020	1.644823208
9021	1.644823221
9022	1.644823233
9023	1.644823245
9024	1.644823257
9025	1.644823270
9026	1.644823282
9027	1.644823294
9028	1.644823306
9029	1.644823319
9030	1.644823331
9031	1.644823343
9032	1.644823356
9033	1.644823368
9034	1.644823380
9035	1.644823392
9036	1.644823405
9037	1.644823417
9038	1.644823429
9039	1.644823441
9040	1.644823453
9041	1.644823466
9042	1.644823478
9043	1.644823490
9044	1.644823502
9045	1.644823515
9046	1.644823527
9047	1.644823539
9048	1.644823551
9049	1.644823564
9050	1.644823576
9051	1.644823588
9052	1.644823600
9053	1.644823612
9054	1.644823625
9055	1.644823637
9056	1.644823649
9057	1.644823661
9058	1.644823673
9059	1.644823685
9060	1.644823698
9061	1.644823710
9062	1.644823722
9063	1.644823734
9064	1.644823746
9065	1.644823759
9066	1.644823771
9067	1.644823783
9068	1.644823795
9069	1.644823807
9070	1.644823819
9071	1.644823831
9072	1.644823844
9073	1.644823856
9074	1.644823868
9075	1.644823880
9076	1.644823892
9077	1.644823904
9078	1.644823916
9079	1.644823929
9080	1.644823941
9081	1.644823953
9082	1.644823965
9083	1.644823977
9084	1.644823989
9085	1.644824001
9086	1.644824013
9087	1.644824026
9088	1.644824038
9089	1.644824050
9090	1.644824062
9091	1.644824074
9092	1.644824086
9093	1.644824098
9094	1.644824110
9095	1.644824122
9096	1.644824134
9097	1.644824147
9098	1.644824159
9099	1.644824171
9100	1.644824183
9101	1.644824195
9102	1.644824207
9103	1.644824219
9104	1.644824231
9105	1.644824243
9106	1.644824255
9107	1.644824267
9108	1.644824279
9109	1.644824291
9110	1.644824303
9111	1.644824315
9112	1.644824327
9113	1.644824340
9114	1.644824352
9115	1.644824364
9116	1.644824376
9117	1.644824388
9118	1.644824400
9119	1.644824412
9120	1.644824424
9121	1.644824436
9122	1.644824448
9123	1.644824460
9124	1.644824472
9125	1.644824484
9126	1.644824496
9127	1.644824508
9128	1.644824520
9129	1.644824532
9130	1.644824544
9131	1.644824556
9132	1.644824568
9133	1.644824580
9134	1.644824592
9135	1.644824604
9136	1.644824616
9137	1.644824628
9138	1.644824640
9139	1.644824652
9140	1.644824664
9141	1.644824676
9142	1.644824688
9143	1.644824700
9144	1.644824711
9145	1.644824723
9146	1.644824735
9147	1.644824747
9148	1.644824759
9149	1.644824771
9150	1.644824783
9151	1.644824795
9152	1.644824807
9153	1.644824819
9154	1.644824831
9155	1.644824843
9156	1.644824855
9157	1.644824867
9158	1.644824879
9159	1.644824891
9160	1.644824903
9161	1.644824914
9162	1.644824926
9163	1.644824938
9164	1.644824950
9165	1.644824962
9166	1.644824974
9167	1.644824986
9168	1.644824998
9169	1.644825010
9170	1.644825022
9171	1.644825033
9172	1.644825045
9173	1.644825057
9174	1.644825069
9175	1.644825081
9176	1.644825093
9177	1.644825105
9178	1.644825117
9179	1.644825128
9180	1.644825140
9181	1.644825152
9182	1.644825164
9183	1.644825176
9184	1.644825188
9185	1.644825200
9186	1.644825211
9187	1.644825223
9188	1.644825235
9189	1.644825247
9190	1.644825259
9191	1.644825271
9192	1.644825283
9193	1.644825294
9194	1.644825306
9195	1.644825318
9196	1.644825330
9197	1.644825342
9198	1.644825353
9199	1.644825365
9200	1.644825377
9201	1.644825389
9202	1.644825401
9203	1.644825413
9204	1.644825424
9205	1.644825436
9206	1.644825448
9207	1.644825460
9208	1.644825472
9209	1.644825483
9210	1.644825495
9211	1.644825507
9212	1.644825519
9213	1.644825530
9214	1.644825542
9215	1.644825554
9216	1.644825566
9217	1.644825578
9218	1.644825589
9219	1.644825601
9220	1.644825613
9221	1.644825625
9222	1.644825636
9223	1.644825648
9224	1.644825660
9225	1.644825672
9226	1.644825683
9227	1.644825695
9228	1.644825707
9229	1.644825719
9230	1.644825730
9231	1.644825742
9232	1.644825754
9233	1.644825766
9234	1.644825777
9235	1.644825789
9236	1.644825801
9237	1.644825812
9238	1.644825824
9239	1.644825836
9240	1.644825848
9241	1.644825859
9242	1.644825871
9243	1.644825883
9244	1.644825894
9245	1.644825906
9246	1.644825918
9247	1.644825930
9248	1.644825941
9249	1.644825953
9250	1.644825965
9251	1.644825976
9252	1.644825988
9253	1.644826000
9254	1.644826011
9255	1.644826023
9256	1.644826035
9257	1.644826046
9258	1.644826058
9259	1.644826070
9260	1.644826081
9261	1.644826093
9262	1.644826105
9263	1.644826116
9264	1.644826128
9265	1.644826140
9266	1.644826151
9267	1.644826163
9268	1.644826175
9269	1.644826186
9270	1.644826198
9271	1.644826209
9272	1.644826221
9273	1.644826233
9274	1.644826244
9275	1.644826256
9276	1.644826268
9277	1.644826279
9278	1.644826291
9279	1.644826302
9280	1.644826314
9281	1.644826326
9282	1.644826337
9283	1.644826349
9284	1.644826360
9285	1.644826372
9286	1.644826384
9287	1.644826395
9288	1.644826407
9289	1.644826418
9290	1.644826430
9291	1.644826442
9292	1.644826453
9293	1.644826465
9294	1.644826476
9295	1.644826488
9296	1.644826499
9297	1.644826511
9298	1.644826523
9299	1.644826534
9300	1.644826546
9301	1.644826557
9302	1.644826569
9303	1.644826580
9304	1.644826592
9305	1.644826604
9306	1.644826615
9307	1.644826627
9308	1.644826638
9309	1.644826650
9310	1.644826661
9311	1.644826673
9312	1.644826684
9313	1.644826696
9314	1.644826707
9315	1.644826719
9316	1.644826730
9317	1.644826742
9318	1.644826753
9319	1.644826765
9320	1.644826776
9321	1.644826788
9322	1.644826799
9323	1.644826811
9324	1.644826822
9325	1.644826834
9326	1.644826845
9327	1.644826857
9328	1.644826868
9329	1.644826880
9330	1.644826891
9331	1.644826903
9332	1.644826914
9333	1.644826926
9334	1.644826937
9335	1.644826949
9336	1.644826960
9337	1.644826972
9338	1.644826983
9339	1.644826995
9340	1.644827006
9341	1.644827018
9342	1.644827029
9343	1.644827041
9344	1.644827052
9345	1.644827063
9346	1.644827075
9347	1.644827086
9348	1.644827098
9349	1.644827109
9350	1.644827121
9351	1.644827132
9352	1.644827144
9353	1.644827155
9354	1.644827166
9355	1.644827178
9356	1.644827189
9357	1.644827201
9358	1.644827212
9359	1.644827224
9360	1.644827235
9361	1.644827246
9362	1.644827258
9363	1.644827269
9364	1.644827281
9365	1.644827292
9366	1.644827303
9367	1.644827315
9368	1.644827326
9369	1.644827338
9370	1.644827349
9371	1.644827360
9372	1.644827372
9373	1.644827383
9374	1.644827394
9375	1.644827406
9376	1.644827417
9377	1.644827429
9378	1.644827440
9379	1.644827451
9380	1.644827463
9381	1.644827474
9382	1.644827485
9383	1.644827497
9384	1.644827508
9385	1.644827520
9386	1.644827531
9387	1.644827542
9388	1.644827554
9389	1.644827565
9390	1.644827576
9391	1.644827588
9392	1.644827599
9393	1.644827610
9394	1.644827622
9395	1.644827633
9396	1.644827644
9397	1.644827656
9398	1.644827667
9399	1.644827678
9400	1.644827690
9401	1.644827701
9402	1.644827712
9403	1.644827723
9404	1.644827735
9405	1.644827746
9406	1.644827757
9407	1.644827769
9408	1.644827780
9409	1.644827791
9410	1.644827803
9411	1.644827814
9412	1.644827825
9413	1.644827836
9414	1.644827848
9415	1.644827859
9416	1.644827870
9417	1.644827882
9418	1.644827893
9419	1.644827904
9420	1.644827915
9421	1.644827927
9422	1.644827938
9423	1.644827949
9424	1.644827960
9425	1.644827972
9426	1.644827983
9427	1.644827994
9428	1.644828005
9429	1.644828017
9430	1.644828028
9431	1.644828039
9432	1.644828050
